Payroll_ID,Employee_ID,Basic_Salary,Bonuses,Deductions,Net_Salary,Payment_Date
PAY38858,EMP4163,135797.59,7600.04,2600.06,38079.23,2023-12-14
PAY85939,EMP4209,90327.89,4274.83,2607.83,139100.3,2023-03-25
PAY50452,EMP7988,96495.99,4984.77,852.08,102904.76,2024-01-29
PAY39963,EMP4592,139131.86,9342.18,3175.82,92942.23,2024-09-26
PAY20189,EMP7321,135408.14,9689.41,503.95,91854.61,2024-11-06
PAY16001,EMP5105,47663.81,6989.56,4003.92,121380.68,2025-08-27
PAY33791,EMP1785,50364.91,8731.19,1420.49,136901.85,2025-04-04
PAY24245,EMP7113,107889.7,4008.44,2308.36,80864.42,2025-09-08
PAY22329,EMP9203,45230.22,9580.89,802.23,36905.03,2025-08-12
PAY48642,EMP7127,99495.63,3409.4,1468.02,30773.78,2023-05-16
PAY66928,EMP6877,39553.47,5232.62,3476.63,101503.38,2025-09-12
PAY90365,EMP2667,144877.26,3634.22,1337.12,40075.01,2024-07-08
PAY61326,EMP6094,143484.2,9752.42,4173.05,111458.08,2025-08-28
PAY61592,EMP3156,49696.68,7181.43,4878.48,107806.68,2024-01-25
PAY49853,EMP1609,107144.11,9583.74,888.09,87619.41,2025-11-05
PAY73060,EMP8101,108375.46,1633.6,2685.05,133339.7,2025-12-17
PAY31542,EMP9987,91877.72,5040.79,2830.3,34283.42,2024-10-10
PAY57578,EMP3319,72773.76,5456.34,3555.4,91286.51,2025-09-14
PAY8019,EMP2799,135496.03,9851.46,1207.68,101251.16,2025-10-26
PAY71634,EMP2463,123154.49,8011.24,1617.99,133488.59,2024-04-11
PAY89202,EMP3801,44270.27,3653.05,4685.41,87179.72,2023-05-28
PAY82163,EMP4030,124977.83,5201.77,4413.74,58021.56,2025-12-14
PAY74164,EMP2737,43507.2,2220.73,3162.87,105833.97,2023-07-31
PAY6902,EMP3726,79565.85,9652.92,2907.15,124969.41,2023-02-21
PAY7471,EMP4002,39521.45,6189.22,2424.47,87086.4,2024-10-03
PAY30594,EMP9213,128444.94,6888.7,4028.38,126938.15,2023-02-19
PAY20985,EMP9654,137221.32,6651.26,4398.69,84925.01,2025-08-29
PAY83632,EMP7815,149063.9,2782.25,1894.53,108570.25,2023-08-19
PAY58385,EMP5053,40926.85,4643.12,4649.96,135408.77,2023-06-19
PAY53606,EMP4871,96831.85,9659.04,980.59,55731.84,2023-04-26
PAY22126,EMP3229,122169.03,2368.71,4590.47,96357.72,2023-10-07
PAY55669,EMP9148,94809.98,6884.82,1527.59,113810.91,2023-09-23
PAY28843,EMP7912,31689.4,7350.86,2654.9,66637.38,2024-09-02
PAY80413,EMP6145,137188.03,2817.29,4725.82,39709.69,2023-03-03
PAY18869,EMP5939,78729.27,1915.53,914.97,136041.13,2023-04-20
PAY55080,EMP8488,52461.22,6078.45,4270.58,134953.33,2024-01-01
PAY20375,EMP7638,142366.99,2387.07,884.33,56392.15,2023-05-19
PAY44225,EMP6416,142933.64,9912.22,4889.74,99852.32,2025-07-31
PAY48309,EMP9027,85205.85,4954.22,2368.08,38051.18,2024-08-17
PAY20595,EMP2578,75534.1,9058.1,4091.69,79093.37,2023-10-06
PAY95273,EMP1670,66880.1,3440.8,4775.8,104408.25,2025-11-04
PAY2195,EMP8645,74888.87,2750.66,947.02,73260.86,2023-09-16
PAY67908,EMP4940,90674.32,8193.83,4379.87,31722.17,2023-04-09
PAY84984,EMP3400,67623.31,6568.74,2963.36,94149.88,2024-08-30
PAY73441,EMP2642,76450.57,2566.8,3147.26,77456.91,2025-12-20
PAY35091,EMP5868,94388.37,3339.15,938.89,113276.08,2025-04-28
PAY25096,EMP6866,98101.13,8674.61,1286.64,111353.11,2024-12-04
PAY23284,EMP2687,101314.48,6799.61,2839.7,80989.86,2025-12-03
PAY80351,EMP1065,103714.41,2888.63,885.85,112199.55,2024-04-10
PAY58909,EMP7600,107947.13,3698.25,4172.75,94077.82,2024-03-28
PAY1734,EMP2145,125814.78,9102.45,4995.39,112189.3,2023-12-06
PAY66714,EMP5316,81128.66,7931.67,1306.67,135518.63,2023-09-26
PAY21903,EMP6466,114151.88,8878.99,3835.29,81812.11,2024-04-16
PAY96885,EMP5701,104626.6,8693.89,3073.1,135277.36,2024-12-24
PAY30419,EMP7814,110712.55,3859.21,1551.59,35742.28,2024-09-16
PAY16608,EMP4123,39199.32,7934.12,3095.54,92049.6,2023-12-12
PAY45932,EMP8052,131074.89,8390.34,561.45,59774.99,2025-09-29
PAY12626,EMP1895,63562.88,7774.14,1233.79,71779.27,2023-05-17
PAY32891,EMP1223,124407.66,1637.27,2115.8,27918.22,2023-08-16
PAY73356,EMP7012,48486.6,2657.0,925.2,98245.09,2023-05-27
PAY69696,EMP3536,132130.04,4305.41,1869.6,112741.01,2025-04-22
PAY85476,EMP6133,83281.89,5379.62,577.62,30563.46,2025-09-11
PAY58822,EMP2094,110050.79,1910.63,843.84,129952.56,2024-03-06
PAY77103,EMP2609,106760.79,4386.01,1183.57,77473.59,2025-07-03
PAY17574,EMP5863,137364.57,9130.52,2878.27,104164.24,2025-09-24
PAY58337,EMP9595,31914.46,8837.72,3850.4,99343.39,2025-07-14
PAY81387,EMP1942,43328.3,7643.26,4782.46,96231.74,2023-06-09
PAY86782,EMP8072,78147.88,7885.54,4610.12,113587.25,2023-05-23
PAY16940,EMP4033,30275.41,8903.39,3948.25,133572.85,2024-09-08
PAY38673,EMP9499,104033.43,9258.13,2791.83,51429.19,2024-10-20
PAY57890,EMP3422,53432.97,9385.4,1992.14,113051.04,2023-10-19
PAY94787,EMP8299,94258.58,2506.23,2897.66,49669.78,2023-04-18
PAY73112,EMP1507,124855.6,7888.77,4443.06,60286.46,2024-11-15
PAY87872,EMP6609,36650.45,4202.04,2906.57,86432.28,2024-10-24
PAY29074,EMP9683,78382.78,3873.88,1154.57,49240.44,2025-10-27
PAY11790,EMP4180,121376.45,1458.96,2067.94,36457.61,2024-06-25
PAY54144,EMP5074,57097.76,5876.3,2877.71,123959.9,2024-07-26
PAY71163,EMP3046,95807.72,5800.34,3281.21,94129.93,2023-11-22
PAY22382,EMP2228,112965.54,9649.38,2771.74,90518.73,2025-08-03
PAY9052,EMP2814,97204.78,1572.76,2812.98,30140.33,2023-02-16
PAY28769,EMP4126,66286.29,2671.49,1442.7,104613.13,2023-02-26
PAY96600,EMP6817,38831.99,9668.37,4861.82,46168.94,2023-10-06
PAY62414,EMP7652,66253.43,6463.13,3755.18,41563.73,2024-02-24
PAY82010,EMP8953,127671.17,4472.13,4089.73,50256.12,2023-01-20
PAY54653,EMP6490,109102.13,1208.27,4453.23,104332.37,2023-05-07
PAY52209,EMP3653,74414.27,6063.37,3875.03,131130.3,2025-10-27
PAY56336,EMP9980,105480.19,2602.52,1068.58,125146.13,2024-10-30
PAY90904,EMP9729,65425.69,6907.08,2924.3,34379.03,2024-06-20
PAY5918,EMP8063,34580.45,5195.74,757.91,55003.25,2025-04-14
PAY42307,EMP4277,57240.03,1289.35,1073.62,121740.39,2024-08-04
PAY9831,EMP3683,55185.98,2919.33,915.54,62779.04,2023-10-20
PAY84957,EMP9659,35381.7,4113.12,4397.5,81458.86,2024-12-29
PAY17723,EMP5404,98787.6,4295.08,2248.94,33808.64,2024-06-10
PAY24800,EMP4463,101169.59,7367.7,591.01,137645.76,2025-10-06
PAY63870,EMP1992,76778.36,2838.57,4453.34,107649.14,2023-03-01
PAY2435,EMP3342,122262.34,4423.0,3299.94,126220.55,2025-08-19
PAY94554,EMP3981,99642.32,9305.26,4943.96,112652.87,2024-02-01
PAY68548,EMP7187,48788.44,5054.1,1605.15,130409.59,2023-03-02
PAY86000,EMP5868,71248.33,1706.77,749.47,82263.88,2023-08-03
PAY96521,EMP2278,36507.64,5830.7,757.36,35738.05,2024-07-26
PAY57852,EMP1814,113768.29,8614.49,2319.21,51289.82,2024-03-03
PAY52038,EMP8785,55121.71,7207.39,4207.4,132718.57,2023-03-02
PAY76976,EMP9393,70432.12,4037.84,3700.78,127245.93,2025-04-03
PAY30172,EMP7698,136629.33,8037.43,1917.13,90182.9,2023-05-13
PAY42274,EMP7769,131015.8,7962.71,2052.68,50398.38,2023-06-06
PAY75432,EMP9471,90468.43,5312.54,4779.02,110105.88,2024-08-15
PAY22962,EMP6434,81491.77,2089.91,4916.21,64607.04,2025-12-20
PAY28334,EMP2681,125800.3,4457.36,1067.52,35073.35,2024-07-23
PAY95003,EMP3641,98618.92,9740.65,3659.26,53552.77,2025-10-30
PAY5283,EMP8775,32329.76,9384.97,4422.06,59028.81,2023-11-17
PAY93786,EMP5095,80728.27,7047.01,2878.27,117635.34,2023-09-18
PAY30301,EMP3061,32559.91,7895.52,1763.2,83215.2,2024-01-31
PAY73417,EMP9630,91087.16,6874.51,3547.29,76460.97,2024-01-19
PAY24126,EMP8204,108832.85,5037.59,2443.4,50501.35,2023-09-06
PAY46464,EMP5282,138187.97,3749.92,2154.74,94938.25,2023-09-15
PAY16965,EMP9809,50858.05,5978.4,939.68,126649.92,2024-02-06
PAY36029,EMP6541,56297.39,7142.88,2024.16,79917.14,2023-05-22
PAY6802,EMP9778,103188.48,2442.49,3355.86,104727.79,2024-01-29
PAY63224,EMP8263,33865.72,4456.58,1759.56,122351.65,2024-02-20
PAY55262,EMP2411,97796.8,5245.52,4701.88,63130.33,2023-02-06
PAY16882,EMP4500,122874.4,7847.49,1571.09,66378.65,2024-03-07
PAY30745,EMP6298,69387.93,3179.83,4023.83,36449.6,2024-02-22
PAY78711,EMP4746,127277.04,5872.61,1399.98,25843.31,2023-04-04
PAY31763,EMP2647,66574.64,8580.9,2853.13,29322.78,2023-09-23
PAY65522,EMP3505,112037.47,8834.35,4106.83,78800.02,2023-02-16
PAY39940,EMP9436,86356.12,4420.66,2552.52,37292.19,2024-11-06
PAY24053,EMP6833,34409.62,1188.87,3444.29,51324.33,2023-12-31
PAY89568,EMP8413,36093.46,4107.57,4946.46,116140.81,2023-10-11
PAY12339,EMP3664,57561.94,6035.77,2974.16,48461.91,2025-09-05
PAY2331,EMP1686,52049.51,7288.73,1533.62,125320.11,2023-04-29
PAY68339,EMP3779,112674.47,9913.67,2020.14,138031.22,2023-12-08
PAY84872,EMP6046,84456.48,3291.88,3742.7,39274.9,2023-09-20
PAY92056,EMP3040,37022.16,3127.87,2419.88,139915.74,2023-02-12
PAY83487,EMP3106,36912.18,3951.58,4639.16,92138.97,2024-03-25
PAY57732,EMP9756,43956.13,7496.32,1495.21,58250.63,2025-07-04
PAY58103,EMP2110,35569.3,4583.46,4163.98,83122.58,2024-11-01
PAY43606,EMP6723,49172.8,5469.12,1679.11,67251.01,2023-08-07
PAY27025,EMP4413,32694.11,3114.86,4893.19,81231.04,2024-05-31
PAY64448,EMP6665,113931.12,8957.78,2730.65,139130.81,2023-02-26
PAY28301,EMP2234,53758.54,5489.66,2984.17,75454.21,2025-09-09
PAY16097,EMP7733,30789.49,7067.04,2945.83,78971.15,2024-07-28
PAY66522,EMP3868,51654.93,7788.23,2145.44,37738.64,2023-09-02
PAY35160,EMP5926,34575.8,4040.76,1298.01,26462.28,2023-07-05
PAY68125,EMP4222,111385.11,8106.95,1460.08,97127.62,2025-09-07
PAY79333,EMP5681,71347.85,2507.1,4025.17,80011.05,2023-04-11
PAY29925,EMP5812,78742.63,6105.69,1860.48,103163.16,2023-03-10
PAY55021,EMP5672,66726.71,2037.43,750.33,139454.29,2024-07-24
PAY78582,EMP9533,74527.69,9928.12,4841.74,50975.72,2025-05-02
PAY79557,EMP4070,46908.85,7098.6,2089.15,65471.13,2025-12-08
PAY86404,EMP8702,79368.21,6845.44,3435.72,115286.29,2024-11-03
PAY53870,EMP4442,86320.55,8020.69,2131.52,30248.78,2023-09-03
PAY96236,EMP5602,43543.63,8032.97,2843.63,127402.09,2024-11-21
PAY16791,EMP3187,71941.64,6093.62,4553.41,62991.82,2023-12-07
PAY83321,EMP3141,127108.35,7364.37,995.95,101191.31,2025-01-17
PAY85328,EMP5329,66410.46,3768.72,1871.0,102093.79,2025-09-10
PAY65850,EMP7041,130010.44,4766.52,3523.15,133326.83,2024-10-19
PAY81106,EMP3947,37829.07,4942.24,623.29,121984.67,2024-11-17
PAY36784,EMP8600,102585.29,6671.69,2413.63,123585.0,2023-10-26
PAY98224,EMP4276,109549.9,5969.89,692.45,37162.99,2024-01-29
PAY95856,EMP1366,114077.36,3556.05,4244.6,91891.61,2024-08-11
PAY74614,EMP5332,138557.74,7276.99,1429.84,128511.68,2025-02-07
PAY12481,EMP2528,50152.42,2707.58,689.49,69036.51,2024-06-19
PAY69316,EMP9604,88027.48,3909.49,3188.76,109917.07,2023-03-30
PAY78962,EMP7558,125374.3,7428.61,4217.53,25306.09,2024-06-07
PAY39048,EMP4383,50951.38,8897.57,1154.62,26550.15,2024-10-21
PAY11583,EMP3698,108383.9,9276.78,1678.27,36219.1,2024-03-19
PAY45767,EMP6283,114627.24,5783.37,2411.51,98219.65,2024-10-08
PAY49218,EMP7705,74485.11,7451.91,1365.12,28536.83,2024-03-11
PAY75365,EMP6660,45703.68,6275.24,548.24,115132.74,2024-04-01
PAY96415,EMP7522,116645.57,2933.1,2460.52,79712.49,2024-03-09
PAY80222,EMP2524,89694.33,8889.13,530.6,112229.69,2025-02-05
PAY57697,EMP4286,30448.68,1564.28,545.82,124045.64,2023-10-05
PAY45415,EMP8808,124788.88,9175.6,2374.28,137616.76,2023-12-02
PAY38587,EMP8897,99931.89,3051.07,4591.06,128970.9,2024-06-30
PAY16013,EMP7086,133666.37,7803.68,3323.82,75231.98,2024-08-11
PAY89975,EMP1210,149811.28,8320.4,3620.53,99712.55,2023-06-30
PAY91318,EMP8711,35284.56,4658.0,1014.58,96336.24,2025-01-16
PAY85834,EMP7940,136928.53,8466.19,4972.39,45167.59,2023-09-20
PAY38789,EMP3508,34411.06,9096.9,1329.55,92343.25,2025-12-07
PAY61678,EMP5157,75775.4,6679.79,4499.03,34376.63,2023-07-06
PAY47235,EMP3964,33448.86,5241.7,548.07,91769.69,2023-07-31
PAY22966,EMP1222,50769.33,2770.04,1600.43,32042.41,2025-09-08
PAY43541,EMP5265,59934.45,9751.15,1000.74,78591.79,2024-02-08
PAY8172,EMP4028,130872.49,3242.79,1395.0,27452.03,2025-03-10
PAY85013,EMP4751,88590.16,7665.19,2154.95,61271.27,2024-06-14
PAY73614,EMP6144,51603.73,1663.82,1282.01,122414.43,2023-07-31
PAY85102,EMP4689,127964.94,9203.63,1079.21,30505.62,2023-06-18
PAY84276,EMP4554,81173.85,9980.48,4024.8,66194.19,2024-08-21
PAY38207,EMP2719,84444.35,1339.22,3832.96,64553.8,2025-03-29
PAY72578,EMP4677,55875.06,2987.18,1509.51,67314.19,2025-11-01
PAY17003,EMP4957,34237.35,7429.77,1859.27,83056.2,2025-06-30
PAY40791,EMP7080,66673.78,5944.91,4938.92,35778.05,2025-01-14
PAY12583,EMP9756,35153.85,6334.6,3418.5,31983.16,2024-11-15
PAY93287,EMP9736,99363.62,5022.81,3519.91,61049.79,2025-07-23
PAY77903,EMP6907,96155.97,9622.35,4750.01,93837.07,2024-12-21
PAY7872,EMP4374,133351.31,4397.46,1831.01,83264.03,2025-08-21
PAY22600,EMP2356,85471.08,1107.33,4588.02,135819.3,2025-10-01
PAY84092,EMP6992,136268.2,7106.06,1216.91,66297.16,2025-01-02
PAY62232,EMP3078,46963.64,8017.54,4339.84,51663.32,2023-09-21
PAY64181,EMP2038,129596.51,6784.13,3718.66,70493.36,2025-11-25
PAY64104,EMP4186,70252.99,8355.53,4452.49,88046.17,2025-01-23
PAY92213,EMP7082,85759.91,3590.15,2123.84,41751.83,2025-11-16
PAY61515,EMP9241,140212.24,8776.41,2398.4,32881.88,2023-12-23
PAY43420,EMP1807,101619.13,1060.58,1211.39,67042.92,2023-09-07
PAY68565,EMP2903,72982.65,6824.77,4246.1,86991.24,2025-07-23
PAY35052,EMP9084,70031.92,8101.57,2928.49,90783.77,2024-07-21
PAY26664,EMP1979,86351.66,2826.52,4014.44,79475.72,2023-06-10
PAY26105,EMP9018,117387.38,7174.42,2234.79,112906.13,2023-05-02
PAY36863,EMP1675,55574.97,6952.47,2791.9,122969.24,2025-09-15
PAY93921,EMP5476,35739.67,9899.91,1131.74,72975.88,2023-02-17
PAY93165,EMP9217,111277.95,1207.0,1018.91,43387.65,2024-05-23
PAY21685,EMP1379,56726.92,6005.15,3091.63,44451.12,2025-12-14
PAY82921,EMP7318,74076.18,3610.03,3196.74,114843.05,2024-07-22
PAY33933,EMP8774,61990.73,1548.55,2112.66,29113.62,2025-11-21
PAY3277,EMP1653,68358.51,1500.06,3407.58,40754.96,2023-08-15
PAY86953,EMP8108,49609.75,3046.45,1165.39,75381.05,2023-01-03
PAY89520,EMP8558,31974.58,4200.15,1027.52,115975.69,2025-11-10
PAY16101,EMP5590,143688.34,1031.06,4541.95,108620.32,2023-06-11
PAY65402,EMP3980,56633.74,8227.53,3601.13,46646.29,2023-05-04
PAY8133,EMP9927,107628.84,4355.63,2506.31,54540.46,2024-09-20
PAY18822,EMP5812,75881.35,6318.29,3921.71,49411.2,2024-10-13
PAY15715,EMP2626,142948.38,9770.36,4358.06,52240.73,2023-01-14
PAY70598,EMP7180,124105.85,5263.52,3938.86,115903.17,2023-03-20
PAY36636,EMP9228,97003.25,5385.8,4668.4,89513.75,2025-06-29
PAY72933,EMP3538,68700.39,2370.25,4261.05,64191.58,2023-09-30
PAY86969,EMP6229,84601.54,9479.69,2197.64,113557.5,2024-09-21
PAY18501,EMP8403,144535.93,5779.54,510.7,42168.79,2025-05-03
PAY96343,EMP6314,48712.48,9941.28,4049.82,89896.73,2024-01-31
PAY32401,EMP3847,48096.41,3934.15,4734.94,51611.49,2025-12-26
PAY79178,EMP7171,41520.02,1377.32,561.83,76111.86,2024-08-16
PAY95198,EMP8639,81061.84,7704.71,4945.66,67010.5,2025-06-30
PAY89586,EMP2246,128504.79,9870.97,537.56,68243.16,2023-06-05
PAY70126,EMP9731,44509.85,5592.41,2721.85,36260.54,2025-06-03
PAY19512,EMP4525,142974.44,7689.36,4268.17,130588.68,2025-10-14
PAY34697,EMP6623,135385.35,1926.26,2288.15,118758.02,2023-05-22
PAY75180,EMP7360,95082.77,3258.15,2825.86,56250.19,2025-10-21
PAY16050,EMP2708,40080.17,2361.68,3973.91,84864.35,2024-04-15
PAY33698,EMP2929,51466.55,4379.82,4548.45,109662.52,2024-02-21
PAY45341,EMP7805,38320.57,9201.06,2003.75,100976.01,2025-01-12
PAY29433,EMP2609,149324.93,7825.98,3966.41,138435.56,2024-10-11
PAY82866,EMP6875,101934.4,2233.64,3923.64,78187.42,2025-11-02
PAY95579,EMP8239,110262.33,8211.24,2183.17,87077.28,2025-08-11
PAY32925,EMP9502,66786.82,9709.48,4188.77,30530.31,2023-08-25
PAY61845,EMP1568,91948.97,2311.09,589.36,65719.7,2025-10-27
PAY19540,EMP2109,50583.62,9156.63,3945.97,44371.49,2024-02-04
PAY28040,EMP4707,125233.49,3162.63,3322.91,139785.78,2024-02-10
PAY87104,EMP5462,33705.45,3186.97,1259.83,79031.65,2025-05-09
PAY17422,EMP8014,37232.86,8049.78,4944.71,94612.43,2025-05-17
PAY81466,EMP1006,41729.31,2765.05,1322.71,86495.22,2023-09-22
PAY90937,EMP7671,106987.19,8468.6,2617.51,43830.1,2023-12-31
PAY61796,EMP2872,108392.66,3585.37,3967.07,131680.72,2023-12-15
PAY94624,EMP1780,124005.04,5932.19,4061.89,29266.75,2024-10-28
PAY76336,EMP8206,106747.73,7684.49,2819.57,53686.42,2025-04-29
PAY17525,EMP2609,118998.77,8527.03,2496.61,59151.09,2024-05-18
PAY16154,EMP8715,142223.28,7602.75,2277.1,94849.35,2025-04-13
PAY80711,EMP1285,93961.32,5595.09,2701.85,98309.51,2024-06-08
PAY10734,EMP2983,117480.09,7153.01,538.01,97111.39,2024-12-26
PAY50519,EMP6949,139937.89,7420.55,3198.86,69930.2,2024-03-04
PAY71594,EMP9294,65640.72,4462.51,2970.84,78784.64,2025-11-24
PAY47431,EMP4405,149894.82,3361.59,2347.84,28696.02,2025-11-13
PAY58491,EMP8295,149696.85,2918.77,1558.12,67504.71,2025-10-29
PAY63905,EMP1406,137425.95,9824.93,3054.0,91207.83,2023-03-22
PAY92233,EMP8689,122503.0,5223.42,3028.52,125216.33,2025-04-27
PAY97276,EMP6597,47622.12,3149.24,2319.46,130977.47,2024-03-12
PAY93538,EMP9736,45481.73,7584.75,2678.99,55165.18,2024-04-28
PAY86497,EMP5313,130878.23,6494.24,3384.69,83222.12,2023-02-23
PAY9936,EMP5480,70000.66,6747.75,3240.13,41714.11,2024-09-21
PAY73628,EMP5456,50738.12,4405.92,935.05,63587.66,2024-11-07
PAY6074,EMP2808,79083.98,1457.73,4642.23,95134.86,2023-06-26
PAY79306,EMP7148,112232.85,7735.82,4577.48,88620.02,2025-09-14
PAY82935,EMP5759,119188.16,3256.15,3013.29,85036.34,2025-11-10
PAY62613,EMP7287,131034.57,8839.48,3286.69,101140.07,2023-02-02
PAY47527,EMP7691,79747.81,1332.54,3574.63,55544.9,2023-07-31
PAY34469,EMP5162,114930.21,4538.78,516.54,84044.92,2025-11-30
PAY3144,EMP7880,122937.7,6637.54,3389.91,87574.8,2024-12-05
PAY51561,EMP8815,76139.98,2154.92,1706.22,90919.4,2024-04-22
PAY51100,EMP9770,74252.06,8186.86,2591.76,64829.36,2024-12-16
PAY6847,EMP6352,77422.27,4972.54,1206.44,123370.56,2024-11-30
PAY39514,EMP8262,129239.84,2299.17,1360.49,34936.17,2024-07-31
PAY53054,EMP8803,82144.4,2535.72,1881.65,135293.98,2025-07-20
PAY1119,EMP2817,44283.37,3943.5,821.31,92568.13,2023-09-30
PAY52481,EMP8610,138854.41,8018.28,2510.88,35223.98,2025-11-29
PAY60411,EMP2870,106344.45,6995.52,1967.25,34586.57,2025-08-08
PAY84250,EMP6432,31654.31,3608.02,3679.61,43643.62,2023-03-31
PAY99349,EMP6052,133142.56,1306.11,1220.37,122201.66,2025-08-02
PAY40586,EMP8210,111786.19,2927.73,2238.93,25490.7,2023-02-28
PAY95663,EMP6263,43420.87,2955.88,2706.85,133934.24,2024-11-27
PAY16033,EMP4990,53987.24,9583.81,4747.59,90021.01,2023-06-08
PAY37700,EMP9203,122781.95,8464.58,2933.99,112066.77,2023-09-02
PAY58984,EMP9604,34176.17,4993.1,2637.51,32384.08,2024-11-12
PAY32915,EMP4422,105093.26,1464.73,2937.26,27516.42,2023-02-06
PAY69010,EMP3689,72799.36,7786.04,2462.01,63793.34,2023-06-06
PAY19680,EMP4399,117368.03,1643.34,3232.79,29129.75,2023-06-14
PAY97643,EMP8541,34907.19,6946.87,4988.95,136742.07,2023-10-27
PAY32980,EMP8274,88806.24,3823.89,3502.98,84600.76,2024-01-15
PAY17023,EMP5177,114795.43,7704.06,3194.58,71903.6,2025-01-08
PAY98863,EMP3336,38242.67,9563.27,724.75,35346.73,2025-04-18
PAY41290,EMP6176,51741.6,1776.27,3938.06,137625.13,2024-01-22
PAY79017,EMP2183,51160.28,9295.63,4743.96,128411.88,2025-08-16
PAY6257,EMP4120,42715.89,4701.46,737.3,100078.21,2025-02-19
PAY41796,EMP2711,76204.55,7786.12,3888.79,27380.66,2025-06-21
PAY76804,EMP2001,92449.51,7069.9,3159.18,31765.71,2025-08-22
PAY18801,EMP4779,79668.28,6093.55,4613.8,78174.57,2024-09-15
PAY83068,EMP5554,98417.12,3789.33,3216.13,69695.58,2024-06-10
PAY59237,EMP2601,138997.02,1108.09,795.62,102831.22,2025-04-01
PAY32618,EMP8533,127975.36,5350.58,4856.75,75106.84,2023-02-23
PAY11183,EMP3826,31228.88,4017.37,4387.89,84141.67,2024-03-06
PAY68948,EMP9959,85924.36,6348.6,1406.67,127262.76,2023-04-12
PAY68216,EMP8610,89050.05,7693.24,669.59,115385.59,2024-10-31
PAY36483,EMP9292,134869.07,2344.07,2945.94,77037.79,2023-01-22
PAY25207,EMP7232,94203.52,2652.51,1759.11,101224.58,2024-09-29
PAY4216,EMP5908,103924.41,4696.89,3975.58,25433.64,2024-12-22
PAY24712,EMP7099,69967.55,3011.35,4564.18,65383.64,2024-03-16
PAY14861,EMP5250,113699.4,1918.04,1989.52,86960.06,2024-12-30
PAY40991,EMP5630,83860.92,6936.21,1667.74,119611.49,2024-10-13
PAY19618,EMP6994,127426.28,2075.15,1703.15,134988.87,2024-04-05
PAY55503,EMP2957,78634.86,7757.44,723.92,56705.11,2024-05-08
PAY57753,EMP7864,38083.91,1859.01,2680.09,61405.65,2024-03-28
PAY36696,EMP9165,117607.38,1183.67,3721.34,82882.44,2023-11-06
PAY50680,EMP2297,73786.41,3547.31,4842.71,139840.62,2023-04-16
PAY74335,EMP1332,56809.78,2206.46,1980.94,98723.01,2023-10-06
PAY18930,EMP7998,58369.51,2185.46,3586.79,108018.45,2024-07-19
PAY5826,EMP2168,131918.28,5179.86,3797.3,122312.47,2024-12-06
PAY38666,EMP4079,37949.79,2944.95,4266.53,81705.99,2023-04-16
PAY84556,EMP9760,88501.74,6507.27,4156.04,44910.06,2024-06-11
PAY70455,EMP7862,143070.65,5496.87,930.42,51649.6,2025-11-17
PAY67753,EMP8381,54059.12,4334.59,2093.06,47261.81,2023-07-20
PAY64577,EMP5303,44725.99,8094.56,1145.47,45636.16,2023-05-25
PAY13831,EMP8837,148562.11,8359.87,3481.24,78807.22,2023-06-16
PAY98218,EMP5890,46066.33,7705.71,4952.33,49222.46,2025-08-27
PAY80927,EMP7733,96898.17,3627.78,4848.88,92096.97,2023-04-01
PAY94982,EMP1450,57646.27,1523.66,1784.04,59691.64,2024-12-15
PAY64593,EMP7148,141957.98,2249.03,680.62,81343.49,2024-03-30
PAY19793,EMP8543,69552.68,7467.91,2648.0,92478.14,2025-08-18
PAY34980,EMP1138,115229.64,1902.35,970.87,55380.97,2024-03-13
PAY50996,EMP9338,52395.79,7626.02,3362.56,72638.4,2024-02-21
PAY86205,EMP6875,111047.05,4164.12,3242.13,90031.35,2025-11-20
PAY66257,EMP5818,121131.6,7671.79,3335.6,54430.29,2024-07-26
PAY73938,EMP9151,98090.37,7017.17,670.45,75173.28,2024-09-06
PAY42278,EMP3782,148455.75,9833.75,4639.36,71888.13,2025-04-26
PAY26622,EMP4776,47175.01,1511.95,3899.06,34367.66,2025-03-19
PAY72899,EMP1031,114767.8,7465.05,2735.29,105519.11,2023-04-16
PAY35104,EMP7052,33657.16,2312.83,4060.8,79440.6,2023-02-14
PAY24991,EMP7702,136318.16,9946.07,1361.34,31560.32,2024-02-21
PAY80505,EMP1390,133524.32,4211.48,2466.84,82151.2,2025-10-22
PAY55687,EMP2857,32672.8,5097.41,3868.61,86587.09,2025-01-11
PAY74486,EMP4226,80648.47,3534.45,3796.02,78339.57,2024-02-13
PAY16509,EMP8335,100997.34,6613.54,1756.19,115813.44,2023-07-15
PAY46283,EMP4387,59927.92,2129.83,1853.08,79887.63,2023-02-12
PAY15952,EMP5009,145978.14,1002.57,4551.66,31571.05,2025-11-05
PAY14369,EMP2195,111202.92,9474.57,1254.15,42745.84,2024-12-26
PAY11329,EMP3726,72087.2,2443.1,634.16,102455.0,2023-01-18
PAY88847,EMP5346,148787.31,2289.17,3900.14,103409.46,2024-06-07
PAY20436,EMP7157,137129.77,9617.56,1962.93,113366.59,2023-09-03
PAY91793,EMP6847,97105.14,9630.19,2428.85,52190.84,2024-04-15
PAY94272,EMP4109,100516.25,1392.7,1800.54,94761.07,2025-06-20
PAY89270,EMP1046,50402.04,6330.93,1930.41,80085.54,2025-04-06
PAY25589,EMP5499,144442.62,9470.69,4346.58,44695.42,2024-07-21
