Attendance_ID,Employee_ID,Date,Check_in_Time,Check_out_Time,Total_Hours_Worked,Overtime_Hours,Leave_Status
ATT88362,EMP3779,2025-05-06,04:29:21,20:23:27,8.3,2.7,Sick Leave
ATT75329,EMP6046,2025-02-11,16:48:14,23:37:14,7.5,2.4,Sick Leave
ATT36002,EMP3040,2025-02-25,05:27:46,22:47:08,8.5,0.4,None
ATT37037,EMP3106,2023-04-22,04:42:48,15:04:11,5.0,1.1,Sick Leave
ATT96467,EMP9756,2024-05-06,15:25:03,00:35:07,6.5,0.8,None
ATT40198,EMP2110,2024-05-03,18:23:21,22:25:48,7.7,1.8,None
ATT10614,EMP6723,2025-05-05,17:53:52,17:54:57,4.6,1.7,Vacation
ATT2667,EMP4413,2025-02-28,04:38:29,16:41:28,7.4,1.9,Sick Leave
ATT55489,EMP6665,2023-04-27,10:06:55,23:34:00,9.8,1.6,Sick Leave
ATT79636,EMP2234,2024-04-08,01:29:50,16:05:46,5.2,1.0,Vacation
ATT61894,EMP7733,2025-07-24,19:12:49,12:48:13,6.3,0.8,Vacation
ATT23084,EMP3868,2025-08-29,03:59:14,03:38:22,5.3,2.6,Vacation
ATT77093,EMP5926,2025-12-06,19:41:02,03:56:50,9.3,0.3,Sick Leave
ATT10770,EMP4222,2023-02-25,00:05:55,06:57:49,6.3,1.0,Sick Leave
ATT65326,EMP5681,2025-02-11,15:56:27,12:22:30,5.3,2.4,Vacation
ATT28569,EMP5812,2023-11-03,02:37:37,02:26:41,9.1,0.9,Sick Leave
ATT41338,EMP5672,2024-02-21,22:29:51,00:30:28,5.1,2.5,Sick Leave
ATT6584,EMP9533,2024-01-15,09:11:58,05:13:54,9.3,2.1,Vacation
ATT37274,EMP4070,2023-12-07,04:54:19,18:58:17,5.0,1.7,Vacation
ATT34878,EMP8702,2023-01-08,18:04:36,21:48:12,6.5,1.5,None
ATT61334,EMP4442,2023-10-17,09:10:28,19:33:46,9.6,2.5,Vacation
ATT20185,EMP5602,2025-02-19,23:53:19,17:18:36,9.5,0.5,Sick Leave
ATT87612,EMP3187,2025-07-14,15:18:28,11:50:39,7.4,0.5,Vacation
ATT55240,EMP3141,2025-12-13,21:57:35,07:36:28,5.9,0.3,Vacation
ATT97267,EMP5329,2024-09-06,14:16:39,01:17:07,6.9,2.7,Vacation
ATT52887,EMP7041,2025-06-17,18:21:27,18:37:32,5.6,2.2,None
ATT56005,EMP3947,2023-09-06,02:51:34,11:54:31,8.9,2.4,None
ATT47076,EMP8600,2025-11-06,12:05:45,11:26:58,8.8,2.3,Vacation
ATT42048,EMP4276,2024-08-01,10:14:23,05:54:33,4.3,1.2,Sick Leave
ATT38861,EMP1366,2025-04-08,22:23:48,02:42:33,6.1,1.1,Sick Leave
ATT70065,EMP5332,2024-02-21,13:39:02,00:54:04,7.2,1.9,Sick Leave
ATT93800,EMP2528,2023-09-22,18:39:08,09:25:39,4.7,0.8,Sick Leave
ATT93470,EMP9604,2024-12-10,17:25:01,07:11:15,4.0,2.5,None
ATT71048,EMP7558,2024-05-27,10:47:22,01:36:22,7.3,2.2,None
ATT26434,EMP4383,2023-12-20,02:14:27,03:12:30,7.0,1.1,Sick Leave
ATT7719,EMP3698,2025-11-24,13:52:34,09:52:28,6.1,0.5,Sick Leave
ATT70958,EMP6283,2023-06-27,11:19:29,07:23:36,7.8,1.5,None
ATT72441,EMP7705,2025-08-30,18:21:43,04:45:58,7.1,0.8,Sick Leave
ATT12234,EMP6660,2025-07-04,16:11:09,00:35:35,9.7,2.3,Vacation
ATT41614,EMP7522,2024-05-09,17:26:48,04:30:52,4.7,2.5,Vacation
ATT96227,EMP2524,2024-03-17,04:01:50,16:35:34,4.4,2.7,Sick Leave
ATT76071,EMP4286,2024-09-07,14:32:48,18:48:55,4.9,2.8,Sick Leave
ATT79218,EMP8808,2025-10-10,18:47:12,17:57:27,5.5,0.8,Sick Leave
ATT84612,EMP8897,2023-05-28,17:57:15,20:00:27,10.0,0.2,Vacation
ATT90275,EMP7086,2024-05-20,19:42:13,17:30:12,8.1,0.5,None
ATT25316,EMP1210,2025-05-16,20:49:27,10:32:37,4.7,1.3,Vacation
ATT97372,EMP8711,2023-06-08,12:20:41,18:52:58,8.0,0.4,Vacation
ATT97062,EMP7940,2025-06-16,15:34:21,05:46:15,6.6,1.3,Vacation
ATT31429,EMP3508,2024-02-12,18:28:39,10:57:52,4.8,0.3,None
ATT5728,EMP5157,2023-10-03,05:15:34,03:36:42,7.8,2.6,None
ATT99934,EMP3964,2024-09-07,16:33:51,18:48:59,5.9,1.1,Sick Leave
ATT43625,EMP1222,2025-03-02,23:31:33,01:00:31,6.1,2.2,Vacation
ATT23584,EMP5265,2023-04-25,16:39:17,02:29:11,9.0,1.1,None
ATT30682,EMP4028,2025-11-18,03:25:33,05:50:48,8.3,1.5,Sick Leave
ATT86224,EMP4751,2024-03-25,01:41:48,15:58:17,9.7,2.3,Sick Leave
ATT27583,EMP6144,2024-10-18,18:31:08,23:09:00,7.1,2.4,None
ATT61782,EMP4689,2023-05-13,14:47:12,02:41:11,6.8,1.6,None
ATT59507,EMP4554,2025-04-15,15:22:29,19:33:25,8.3,1.8,Vacation
ATT81533,EMP2719,2023-08-30,14:26:29,07:35:43,4.8,2.5,Sick Leave
ATT16464,EMP4677,2024-06-12,08:03:55,17:21:44,6.3,2.8,Sick Leave
ATT62301,EMP4957,2023-08-28,06:14:22,18:55:52,8.4,1.9,None
ATT66787,EMP7080,2025-10-02,09:42:10,13:33:00,6.2,2.4,Vacation
ATT5375,EMP9756,2023-08-17,20:11:31,22:43:12,6.1,2.1,Vacation
ATT61315,EMP9736,2023-06-16,17:18:00,08:16:25,6.8,2.0,Vacation
ATT3140,EMP6907,2024-12-28,08:36:58,05:13:48,7.8,1.3,None
ATT35188,EMP4374,2025-04-02,21:25:52,04:31:30,4.9,1.7,None
ATT3092,EMP2356,2025-07-19,21:57:24,21:46:17,5.7,0.7,Vacation
ATT19234,EMP6992,2025-06-26,22:04:44,15:17:58,9.1,2.3,None
ATT44289,EMP3078,2024-02-07,10:09:08,22:01:59,7.0,0.1,Vacation
ATT90411,EMP2038,2023-12-15,00:55:03,10:24:20,4.7,2.2,Sick Leave
ATT94981,EMP4186,2023-12-22,07:52:42,02:14:39,8.2,1.3,Sick Leave
ATT77951,EMP7082,2023-06-07,02:37:09,07:37:53,4.7,2.8,Vacation
ATT97541,EMP9241,2023-01-06,18:10:08,19:45:02,7.3,2.2,Sick Leave
ATT51499,EMP1807,2025-10-20,16:27:25,16:54:15,9.2,2.1,Vacation
ATT89338,EMP2903,2023-02-15,13:06:55,09:48:55,8.9,1.2,Sick Leave
ATT42665,EMP9084,2024-06-02,13:45:26,15:22:36,7.6,1.0,None
ATT64395,EMP1979,2024-10-03,13:46:01,16:04:43,8.5,2.9,None
ATT65459,EMP9018,2025-11-19,14:21:16,19:11:59,7.5,1.0,Sick Leave
ATT75424,EMP1675,2025-04-01,18:48:32,10:57:25,7.3,2.6,None
ATT24417,EMP5476,2023-01-18,01:10:24,12:21:40,8.3,2.7,None
ATT36593,EMP9217,2023-01-16,16:09:32,10:29:38,4.7,0.9,None
ATT87532,EMP1379,2023-05-18,01:44:35,06:51:20,6.7,0.3,None
ATT4236,EMP7318,2024-08-13,17:26:13,08:49:34,7.4,2.2,Vacation
ATT18352,EMP8774,2023-07-08,19:00:42,12:44:22,9.6,2.8,Sick Leave
ATT3847,EMP1653,2023-10-29,17:18:22,22:21:02,8.3,0.8,Sick Leave
ATT54696,EMP8108,2023-07-29,23:12:17,01:50:10,4.2,2.9,Vacation
ATT70099,EMP8558,2023-07-07,09:42:08,05:06:31,6.2,2.9,Vacation
ATT77852,EMP5590,2024-04-23,20:15:54,14:22:09,8.6,2.6,Sick Leave
ATT58719,EMP3980,2024-12-02,17:17:38,20:16:03,7.0,0.9,Sick Leave
ATT51771,EMP9927,2025-04-05,20:24:55,01:36:12,6.1,2.4,Vacation
ATT62894,EMP5812,2025-08-22,00:04:58,17:08:02,5.9,2.9,None
ATT16568,EMP2626,2025-09-12,11:20:00,20:24:13,8.5,1.0,Vacation
ATT12620,EMP7180,2025-03-19,09:29:17,02:19:22,7.7,2.6,Sick Leave
ATT72983,EMP9228,2025-08-12,23:45:33,10:24:35,9.2,2.8,Vacation
ATT87188,EMP3538,2025-10-20,21:35:31,22:41:35,7.2,2.2,Vacation
ATT73306,EMP6229,2024-05-28,05:00:18,21:32:07,8.6,2.2,None
ATT11864,EMP8403,2025-08-19,12:48:13,20:38:54,4.7,2.8,Vacation
ATT41774,EMP6314,2024-01-17,10:01:38,15:42:32,9.2,0.6,Vacation
ATT97562,EMP3847,2023-03-02,08:08:37,14:57:29,10.0,1.4,Vacation
ATT14741,EMP7171,2023-07-01,17:06:12,21:42:28,4.8,1.0,Vacation
ATT83302,EMP8639,2023-05-30,00:47:35,00:56:05,4.8,1.9,Sick Leave
ATT92952,EMP2246,2024-01-29,11:19:03,09:32:38,8.2,0.3,None
ATT72543,EMP9731,2024-12-29,07:03:14,08:45:54,4.7,0.9,Sick Leave
ATT85528,EMP4525,2024-10-28,18:25:08,17:51:51,4.3,0.4,Sick Leave
ATT22210,EMP6623,2025-02-11,04:58:18,03:59:48,5.5,2.9,Sick Leave
ATT50421,EMP7360,2025-09-04,01:01:40,09:48:47,7.7,0.5,None
ATT86439,EMP2708,2023-04-27,22:20:29,19:19:50,7.8,0.3,None
ATT47755,EMP2929,2024-03-07,20:20:18,01:16:47,8.7,0.9,Sick Leave
ATT95448,EMP7805,2024-09-07,04:11:54,15:00:22,9.6,1.8,Vacation
ATT99876,EMP2609,2024-12-19,09:32:56,21:44:15,5.9,0.5,Sick Leave
ATT17881,EMP6875,2023-06-27,07:55:09,17:08:45,6.9,1.6,None
ATT16598,EMP8239,2023-12-04,16:50:27,11:29:11,6.8,0.2,Vacation
ATT51463,EMP9502,2023-06-05,03:20:26,11:14:41,6.8,2.6,Sick Leave
ATT68715,EMP1568,2024-03-12,00:44:39,15:42:40,9.5,0.1,None
ATT58398,EMP2109,2025-03-20,23:24:46,01:58:33,9.0,1.7,None
ATT93494,EMP4707,2025-05-21,03:53:26,10:22:56,9.4,0.8,Sick Leave
ATT5820,EMP5462,2025-05-14,01:12:27,04:22:18,9.6,1.0,None
ATT11590,EMP8014,2023-02-01,17:49:08,03:14:26,4.4,1.1,Vacation
ATT9519,EMP1006,2024-10-18,21:48:02,11:35:51,6.2,1.8,Vacation
ATT89366,EMP7671,2024-11-13,23:10:51,15:07:46,9.2,1.4,Vacation
ATT76124,EMP2872,2025-10-15,05:42:37,23:30:15,7.4,2.8,None
ATT13747,EMP1780,2023-06-13,12:23:15,22:45:10,9.1,0.2,None
ATT41435,EMP8206,2025-06-30,04:01:56,03:55:27,4.6,0.5,Vacation
ATT83368,EMP2609,2025-03-10,06:22:19,15:37:58,9.2,0.8,None
ATT82253,EMP8715,2025-01-24,23:45:17,15:25:14,8.4,1.1,Vacation
ATT93507,EMP1285,2024-08-30,00:01:29,22:47:46,8.2,0.4,Sick Leave
ATT8166,EMP2983,2025-01-28,15:11:28,03:29:02,4.6,1.1,Vacation
ATT12354,EMP6949,2025-10-09,21:10:13,05:43:05,5.4,0.3,None
ATT69144,EMP9294,2024-10-18,08:50:52,04:53:59,6.0,0.8,Sick Leave
ATT50183,EMP4405,2025-07-10,12:44:45,08:32:29,7.5,0.3,None
ATT74898,EMP8295,2024-05-24,17:07:02,17:03:28,8.4,2.4,Vacation
ATT69715,EMP1406,2023-05-08,01:03:14,13:40:35,9.1,0.5,Sick Leave
ATT43892,EMP8689,2024-10-05,09:34:03,06:40:48,8.7,2.3,Sick Leave
ATT56839,EMP6597,2024-07-28,09:59:05,06:44:50,4.9,2.4,None
ATT11859,EMP9736,2024-01-21,08:45:12,10:08:30,6.8,2.2,None
ATT48561,EMP5313,2024-03-11,01:08:53,16:44:29,6.5,2.2,Sick Leave
ATT6783,EMP5480,2024-08-28,08:32:15,23:08:30,7.5,1.6,Vacation
ATT31565,EMP5456,2023-12-26,16:13:10,02:51:57,4.5,1.5,None
ATT35301,EMP2808,2024-04-27,17:03:49,16:41:23,6.4,2.6,Vacation
ATT88702,EMP7148,2024-08-30,15:18:37,20:22:29,4.9,2.0,None
ATT95495,EMP5759,2023-07-10,23:41:22,03:32:18,6.3,0.9,None
ATT29238,EMP7287,2024-01-16,05:51:09,00:24:04,5.2,2.0,Sick Leave
ATT70917,EMP7691,2024-06-07,09:28:07,22:26:25,6.8,0.1,Sick Leave
ATT94158,EMP5162,2025-05-08,15:53:09,08:45:08,6.6,2.5,None
ATT47135,EMP7880,2024-09-11,02:19:52,06:09:01,8.3,2.3,None
ATT37072,EMP8815,2023-12-19,00:38:43,22:48:02,7.9,3.0,None
ATT10702,EMP9770,2025-10-06,16:14:57,11:20:38,4.5,2.3,Sick Leave
ATT14947,EMP6352,2024-05-08,01:16:16,10:45:32,7.3,1.2,Vacation
ATT3111,EMP8262,2025-11-07,22:56:37,06:44:49,5.8,0.2,Vacation
ATT95968,EMP8803,2024-02-17,21:07:59,15:33:51,4.7,2.2,Vacation
ATT85131,EMP2817,2024-11-21,11:59:55,17:55:22,6.0,0.6,Sick Leave
ATT78966,EMP8610,2023-05-14,19:55:10,17:22:16,4.4,2.5,Vacation
ATT17733,EMP2870,2023-06-15,21:31:12,09:17:01,5.2,0.5,None
ATT13392,EMP6432,2024-07-24,13:29:24,11:25:47,9.8,2.5,Sick Leave
ATT87518,EMP6052,2025-06-30,19:16:07,18:48:55,9.9,2.2,None
ATT20101,EMP8210,2025-04-19,00:42:13,03:25:10,6.0,1.2,Vacation
ATT72758,EMP6263,2023-02-01,10:13:39,19:05:11,7.1,1.7,Vacation
ATT35775,EMP4990,2023-02-13,13:18:22,17:28:49,6.5,2.8,Vacation
ATT37018,EMP9203,2025-02-24,16:37:00,08:27:31,7.6,1.8,None
ATT44320,EMP9604,2024-07-03,13:22:03,20:00:19,8.9,2.9,Sick Leave
ATT91144,EMP4422,2025-12-26,18:58:57,14:44:33,5.1,0.3,None
ATT84439,EMP3689,2024-08-05,10:13:37,20:30:42,4.2,1.8,None
ATT65341,EMP4399,2025-12-08,05:45:36,08:50:50,4.4,2.3,None
ATT77639,EMP8541,2023-07-25,05:23:35,18:31:48,4.3,0.1,Vacation
ATT75569,EMP8274,2023-11-27,02:07:42,06:40:49,8.4,1.8,Sick Leave
ATT84144,EMP5177,2025-10-24,20:55:26,15:35:54,4.8,1.5,None
ATT16100,EMP3336,2024-02-10,17:02:51,21:20:49,4.1,1.7,None
ATT63935,EMP6176,2024-05-30,20:22:03,23:07:58,8.7,2.3,Vacation
ATT68541,EMP2183,2025-04-26,16:38:55,23:51:51,5.6,0.7,None
ATT88057,EMP4120,2024-12-04,17:55:41,19:57:08,8.8,0.5,None
ATT76436,EMP2711,2023-11-12,20:02:24,02:17:46,4.9,1.6,None
ATT39217,EMP2001,2025-01-26,20:54:19,17:46:43,5.4,0.4,None
ATT15074,EMP4779,2024-04-15,05:58:46,08:00:00,5.8,2.7,Sick Leave
ATT99738,EMP5554,2025-03-13,18:01:00,04:26:03,6.5,2.5,Sick Leave
ATT29282,EMP2601,2023-07-04,15:50:55,14:14:57,7.5,2.8,Vacation
ATT76185,EMP8533,2023-04-06,00:05:22,17:04:35,4.6,0.8,Vacation
ATT66941,EMP3826,2023-06-17,09:56:37,15:58:32,8.3,0.9,Vacation
ATT74187,EMP9959,2025-05-30,05:59:29,05:23:06,6.5,2.3,Vacation
ATT93871,EMP8610,2024-10-24,17:42:20,20:58:55,7.7,1.0,None
ATT73288,EMP9292,2024-01-08,00:34:33,09:23:37,5.5,0.3,Vacation
ATT28260,EMP7232,2023-04-27,19:56:59,22:21:44,7.4,2.9,Vacation
ATT55400,EMP5908,2025-05-31,07:33:08,04:48:10,6.2,0.3,None
ATT88398,EMP7099,2024-02-28,18:00:32,05:08:34,5.5,2.4,Sick Leave
ATT23689,EMP5250,2025-05-01,10:21:20,03:08:58,5.5,1.0,Sick Leave
ATT29330,EMP5630,2023-11-03,00:14:40,06:46:56,5.5,2.1,None
ATT58341,EMP6994,2024-10-27,14:17:26,01:34:24,4.2,1.7,None
ATT61272,EMP2957,2023-11-18,02:26:07,04:09:54,9.4,2.5,Vacation
ATT14072,EMP7864,2023-07-22,16:48:11,08:29:28,5.2,0.8,None
ATT81244,EMP9165,2024-06-13,15:36:56,06:14:36,5.9,3.0,Vacation
ATT11298,EMP2297,2023-02-10,22:54:10,21:54:05,8.6,2.9,Vacation
ATT15969,EMP1332,2023-04-06,09:43:45,15:10:41,4.5,0.2,Sick Leave
ATT38022,EMP7998,2023-02-09,08:54:07,15:38:15,7.7,1.5,None
ATT18910,EMP2168,2024-03-16,13:32:48,09:00:08,8.0,2.2,None
ATT81194,EMP4079,2024-10-29,20:01:26,19:18:13,7.7,2.4,None
ATT46952,EMP9760,2023-06-20,02:48:11,21:33:51,5.4,0.5,Vacation
ATT52851,EMP7862,2024-02-03,10:54:36,06:19:13,6.8,1.2,None
ATT5292,EMP8381,2025-08-02,16:42:14,06:12:51,9.9,0.8,Vacation
ATT95045,EMP5303,2023-07-05,21:06:05,17:17:00,4.8,2.1,None
ATT19390,EMP8837,2025-06-22,10:36:25,05:38:14,5.0,0.4,None
ATT46241,EMP5890,2025-12-10,21:52:00,18:20:18,8.2,2.3,None
ATT76574,EMP7733,2025-10-23,16:25:59,02:49:16,4.3,0.4,None
ATT91027,EMP1450,2024-10-01,07:40:34,20:51:06,6.0,0.1,Vacation
ATT6811,EMP7148,2024-12-20,05:01:25,04:49:13,8.1,2.4,Sick Leave
ATT60106,EMP8543,2023-02-02,06:06:46,01:46:30,9.6,1.6,Sick Leave
ATT82750,EMP1138,2025-03-15,12:11:39,06:51:14,5.6,1.0,None
ATT6293,EMP9338,2023-12-10,15:08:14,04:22:24,5.3,0.8,Vacation
ATT40064,EMP6875,2025-07-15,02:43:30,19:30:02,7.9,2.5,None
ATT10827,EMP5818,2023-06-22,10:52:35,08:57:06,7.4,0.5,None
ATT44483,EMP9151,2023-07-21,13:46:58,04:24:10,8.5,2.9,None
ATT48860,EMP3782,2024-11-26,00:48:30,09:59:43,4.4,2.6,Sick Leave
ATT7689,EMP4776,2025-03-11,21:18:21,13:35:59,8.4,0.6,Vacation
ATT37018,EMP1031,2023-07-29,08:27:29,00:10:53,4.7,2.5,Vacation
ATT44737,EMP7052,2024-09-24,12:05:20,08:05:58,9.6,2.3,Sick Leave
ATT32151,EMP7702,2023-08-14,15:21:42,03:03:12,4.3,0.5,Vacation
ATT73405,EMP1390,2025-12-08,23:31:05,16:37:03,8.9,1.2,None
ATT98071,EMP2857,2024-06-23,12:53:17,10:26:15,5.5,0.4,Vacation
ATT51938,EMP4226,2023-10-26,20:43:15,19:13:09,8.8,3.0,Vacation
ATT92457,EMP8335,2024-12-23,22:28:10,10:33:11,5.8,2.9,Vacation
ATT43641,EMP4387,2023-02-06,08:21:38,08:34:35,9.8,1.3,Vacation
ATT93305,EMP5009,2024-06-15,09:09:15,19:18:46,6.2,2.6,Vacation
ATT36227,EMP2195,2023-03-02,14:52:43,01:14:16,9.1,1.0,Sick Leave
ATT78269,EMP3726,2023-12-19,17:27:23,14:45:28,9.5,1.0,None
ATT59306,EMP5346,2023-06-05,20:39:07,21:20:11,6.7,1.6,Sick Leave
ATT10008,EMP7157,2024-02-07,20:57:32,12:39:05,9.8,1.2,None
ATT63830,EMP6847,2023-12-30,11:32:57,10:45:16,6.5,1.4,Vacation
ATT89874,EMP4109,2024-12-30,23:20:23,14:55:25,5.1,0.3,Sick Leave
ATT70207,EMP1046,2023-09-14,23:10:47,06:55:41,8.4,2.6,Vacation
ATT15148,EMP5499,2024-05-16,19:51:21,17:49:49,8.2,2.0,Sick Leave
ATT52332,EMP3373,2023-01-18,20:17:50,06:09:48,6.2,2.0,None
ATT53915,EMP5773,2023-10-18,07:14:58,00:51:58,9.5,1.2,None
ATT76431,EMP1532,2024-01-24,14:49:37,05:24:45,5.3,0.4,Sick Leave
ATT10815,EMP7913,2025-11-08,19:05:09,19:45:44,4.3,2.8,Vacation
ATT63786,EMP7070,2025-04-03,09:55:05,05:28:26,9.4,0.1,None
ATT35144,EMP7775,2023-09-28,01:17:33,02:15:08,8.0,2.2,None
ATT25932,EMP4643,2024-05-20,19:13:50,15:50:17,4.8,3.0,Vacation
ATT7465,EMP4363,2025-04-25,22:21:07,01:55:14,5.7,2.5,None
ATT60979,EMP1635,2023-08-06,07:54:19,07:24:19,8.8,1.0,None
ATT31851,EMP9632,2025-07-20,07:33:25,04:30:08,10.0,0.2,Sick Leave
ATT28538,EMP5207,2024-10-07,10:26:45,05:50:23,8.8,2.5,Sick Leave
ATT50715,EMP2777,2024-04-27,22:19:01,08:53:41,6.9,1.0,None
ATT58940,EMP3391,2023-10-31,01:54:15,22:38:43,8.1,0.7,Sick Leave
ATT97508,EMP7596,2024-02-24,21:52:06,10:31:13,8.4,1.4,Vacation
ATT5732,EMP7327,2024-04-25,18:09:08,03:46:46,8.2,2.8,None
ATT73960,EMP9622,2025-09-26,16:07:16,23:01:23,7.3,1.0,None
ATT14585,EMP7528,2025-05-07,04:57:17,20:43:03,6.4,1.6,None
ATT53530,EMP7005,2023-06-01,17:07:48,15:04:41,7.3,3.0,Sick Leave
ATT58053,EMP9835,2024-09-22,12:56:47,19:43:24,4.4,0.6,Sick Leave
ATT6294,EMP6010,2025-09-26,01:44:55,19:37:14,4.5,2.7,Sick Leave
ATT92114,EMP6059,2023-05-14,22:40:15,04:55:52,7.5,1.5,Sick Leave
ATT92230,EMP2953,2023-06-24,08:26:18,18:37:54,6.3,3.0,None
ATT78512,EMP8498,2025-04-07,09:05:55,07:43:17,9.3,2.5,None
ATT77200,EMP8880,2023-03-15,12:31:26,21:33:50,4.6,2.6,Sick Leave
ATT58250,EMP2352,2024-09-08,19:02:58,06:57:24,4.5,1.5,Sick Leave
ATT53586,EMP5477,2024-07-02,15:49:23,17:35:27,6.3,2.7,Sick Leave
ATT43527,EMP1629,2024-02-01,12:45:10,22:30:24,5.8,1.1,None
ATT11032,EMP2395,2024-02-17,08:47:41,04:31:13,9.0,1.3,Sick Leave
ATT98331,EMP8640,2024-11-07,00:32:10,10:02:42,8.3,3.0,Sick Leave
ATT35751,EMP1662,2024-07-02,16:14:55,16:14:18,5.0,2.7,Sick Leave
ATT31636,EMP7539,2023-03-23,22:52:33,14:38:04,7.4,0.3,Vacation
ATT77508,EMP3280,2025-02-15,15:47:34,11:40:44,7.4,0.4,Vacation
ATT73600,EMP5133,2023-01-15,14:56:07,04:32:40,8.7,0.7,Vacation
ATT93761,EMP1755,2024-12-12,14:36:37,16:12:16,4.0,0.4,None
ATT74134,EMP6686,2025-10-04,16:36:01,01:10:08,7.5,0.4,Sick Leave
ATT69695,EMP8728,2023-03-19,10:11:38,19:08:49,4.5,0.4,Vacation
ATT82821,EMP8155,2023-03-13,12:11:56,05:27:47,8.3,1.8,Sick Leave
ATT82630,EMP4661,2025-05-30,06:36:41,18:12:07,4.0,1.6,Sick Leave
ATT51009,EMP9805,2023-04-06,17:29:23,09:04:16,4.4,0.1,Vacation
ATT11804,EMP7100,2023-05-15,15:09:08,16:42:50,4.2,2.0,None
ATT97743,EMP2186,2024-08-27,19:22:40,10:18:34,9.0,0.4,Sick Leave
ATT11582,EMP9262,2023-09-29,16:51:07,10:50:09,5.5,2.4,None
ATT96849,EMP1206,2024-08-22,23:37:14,06:34:42,9.5,1.4,None
ATT5553,EMP9203,2023-05-23,16:55:18,11:41:36,4.1,2.2,None
ATT18792,EMP5401,2025-11-28,18:52:57,01:54:00,9.0,0.3,Sick Leave
ATT81990,EMP9612,2025-06-29,01:23:10,12:58:24,8.8,1.6,Vacation
ATT97469,EMP5245,2024-04-18,13:24:20,00:35:41,9.3,0.6,Sick Leave
ATT81849,EMP3004,2024-11-06,20:25:15,09:22:03,5.4,0.3,Vacation
ATT81878,EMP8951,2025-03-15,15:43:46,14:55:01,10.0,0.4,None
ATT16026,EMP4304,2023-10-19,02:04:22,18:00:51,8.8,3.0,None
ATT4095,EMP7550,2023-03-25,22:07:32,03:02:03,5.8,0.3,Vacation
ATT87755,EMP9531,2025-11-01,07:57:00,20:09:57,7.8,1.6,Sick Leave
ATT23718,EMP7334,2025-06-30,05:09:12,00:51:13,4.4,1.8,Vacation
ATT22601,EMP1165,2025-08-25,23:16:27,19:00:59,6.8,1.5,None
ATT99560,EMP9882,2023-01-31,22:56:42,07:48:59,5.9,1.3,Vacation
ATT57102,EMP2213,2023-05-10,02:58:48,17:55:52,7.9,1.2,Vacation
ATT72489,EMP6186,2023-02-02,00:14:56,19:57:37,7.1,2.9,None
ATT28121,EMP9956,2024-03-15,14:32:55,08:01:15,7.7,1.3,Sick Leave
ATT25934,EMP3695,2023-05-14,15:26:59,15:23:13,6.0,0.9,None
ATT65448,EMP7327,2024-12-21,10:40:00,06:13:41,7.6,2.1,None
ATT79068,EMP6836,2025-05-16,02:12:33,05:02:36,7.7,0.8,None
ATT75779,EMP7125,2025-10-28,00:25:32,02:55:13,8.2,2.3,Vacation
ATT57320,EMP4431,2023-12-31,23:13:32,16:54:00,5.5,1.0,None
ATT73516,EMP4170,2024-08-14,05:43:03,13:12:59,9.4,1.8,Vacation
ATT33923,EMP7481,2025-11-06,16:18:55,21:44:28,7.5,0.1,None
ATT52145,EMP2905,2023-06-16,02:25:08,00:42:41,6.9,1.9,Vacation
ATT86235,EMP6622,2023-08-10,02:07:28,14:13:43,7.5,1.7,None
ATT27159,EMP8650,2023-01-15,05:42:44,01:29:25,8.5,2.5,Vacation
ATT26740,EMP7709,2025-02-14,04:27:52,03:36:20,6.6,1.8,None
ATT16663,EMP2227,2024-02-24,19:26:58,11:20:25,9.0,0.9,Sick Leave
ATT78797,EMP5866,2024-09-23,01:50:37,16:36:11,4.5,2.0,None
ATT60836,EMP4775,2025-02-17,08:43:29,05:58:42,9.4,0.3,Vacation
ATT11615,EMP3930,2023-12-16,18:34:31,13:02:43,8.5,0.1,Vacation
ATT66243,EMP4868,2024-08-18,18:06:07,21:16:47,9.4,1.2,None
ATT88132,EMP2233,2024-09-03,11:31:51,19:21:07,4.5,2.0,None
ATT75018,EMP9413,2023-06-04,11:39:58,06:11:56,8.1,1.3,None
ATT53428,EMP6775,2025-10-16,07:56:09,13:49:00,9.5,1.6,Vacation
ATT21838,EMP3536,2025-07-22,03:22:14,16:14:11,7.7,1.5,Sick Leave
ATT74542,EMP5136,2024-03-20,01:52:55,10:17:39,9.4,0.2,Vacation
ATT92438,EMP7121,2025-06-11,03:31:51,16:41:21,8.0,1.8,None
ATT92818,EMP4032,2025-01-09,11:27:15,14:55:52,4.4,1.9,None
ATT40941,EMP6375,2024-03-11,14:32:24,15:50:57,4.7,2.0,None
ATT63034,EMP6270,2025-06-06,04:11:25,02:51:35,7.6,2.4,Vacation
ATT61092,EMP7638,2023-10-05,05:34:33,14:11:05,5.0,0.0,None
ATT66709,EMP1008,2024-06-13,01:45:23,17:02:47,7.2,2.4,Sick Leave
ATT8611,EMP9746,2025-08-03,20:02:08,10:14:22,5.3,2.5,Sick Leave
ATT28014,EMP2017,2023-09-02,20:20:17,00:54:06,8.5,1.4,Sick Leave
ATT50808,EMP8684,2023-07-20,17:47:53,00:04:05,6.7,2.5,Sick Leave
ATT50492,EMP6405,2023-02-27,08:10:27,21:19:04,8.3,0.5,None
ATT1860,EMP6569,2023-11-06,01:25:50,23:52:29,7.0,0.0,None
ATT60345,EMP2927,2024-06-06,06:27:45,23:34:50,6.8,2.9,Sick Leave
ATT61687,EMP7270,2023-07-24,18:17:02,00:28:45,8.9,0.2,Vacation
